Country_code,Country,DESIGN,Designation,DOMAIN_CODE,Domain,MEASURE_CODE,Measure,Year
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
GRC,Greece,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
ISL,Iceland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
IRL,Ireland,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
ITA,Italy,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2012
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2013
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2014
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2015
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2016
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2017
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2018
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2019
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2020
JPN,Japan,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2021
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1950
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1960
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1970
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1980
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1985
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1990
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,1995
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2000
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2001
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2002
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2003
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2004
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2005
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2006
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2007
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2008
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2009
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2010
KOR,Korea,ALL_INC_POINTS,"All, including data recorded as points",MARINE,Marine,PCNT,Percent of total land/EEZ area,2011
